Comment,Label
Em có góp ý là khi lắp ráp hoàn thiện nếu các bạn ktv đeo găng tay nhìn sẽ chuyên nghiệp hơn nha a!,1
Ơ anh lê bảo,1
Tuần ra 2vid đi anh ơi 1 vid xem kh đã,2
hay vãi ò,2
Một từ thôi nhục,0
phê chữ ê kéo dài luôn,2
Nhai đi nhai lại suốt vậy,0
hihi cảm ơn Hoa nhé,2
dume thằng mất dạy !,0
Vl,1
bớt xạo,0
hôm nay còn nghe k Bro ơi,1
chả có gì vui 😏😏😏,0
quá tuyệt vời bạn ah,2
Chào bạn nhe bạn kho thịt ngon tiệc vời lắm chia sẻ với bạn đang ký cho bạn một lai đó nhe,2
"tựa đề video ,màu sáp dầu",1
Anh ❤ em,2
Buồn và tiếc thay cho cha mẹ ông bà cố tổ cao tằng nhà nó.,0
"Thảo Đỗ Thị win 7 phải dùng python 3.4 hay sao ý, em nhớ tick ô add python to path, ngoài ra em thử dùng py, python3 thay vì python xem",1
Nước ngoài dỡ hơn vn mình nhiều đúng ko ae..kk gặp vn là đào kênh xuyên xa mac luôn,1
Nhạc hay quá☺,2
Chê nha,0
Mình thích bài này,2
"Ngày bố mình mất, chị đến tiễn đưa và khóc quá trời😢😢😢. Khi đó mình ko biết chị là ai vì mình ở xa về",1
ở dơ vãi - _ -,0
ây da 1 thời,1
"Cảm ơn chia sẻ Bạn nhé, hải sản bên này thì khỏi chê rồi, có dịp qua lại ăn sushi đi giờ các quầy chạy dây chuyền sushi cho chạy lại bình thường rồi ăn gì tự lấy chứ không cover như lần vừa qua nữa. Sở dĩ những hàng quán hoặc tiệm ăn không được rộng rãi vì tiền thuê mặt bằng rất cao không chỉ thế mà nhiều nơi dù giá thuê cao nhưng chưa chắc có tiền đã thuê được nhất là những khu trung tâm và cũng vì diện tích quá nhỏ nên khách hàng muốn ăn thì phải xếp hàng chờ thôi chứ không hẳn hoàn toàn là văn hóa xếp hàng đâu Em.
Cá hố bên này tương đối mắc, tới mùa người ta đi câu nhiều lắm, người việt mình thì câu hoặc mua về làm chả cá hoặc cá chiên...
Chúc nhóm Bạn nhiều sức khỏe và du lịch khám phá được nhiều điều kỳ thú.",2
vào đây vì cái con cầy mangut :)),1
sang năm quyêt định đi ngủ cho đỡ mỏi mắt,1
"Như ngày xưa cả làng cùng thịt con lợn nhỉ. Mọi thứ ngày xưa khang hiếm,tình làng nghĩa xóm đầy trọn❤ xem cái này nhớ ngày xưa. Ồ mình học trồng hoa trong gáo dừa khô nữa...tìm quả dừa to cỡ này hơi khó ở chỗ mình😅",1
Đa phần là tự nghĩ ra cả thôi,1
Hướng nội đén khi say sẽ thành bất cứ thứ gì ạ,1
Ực ực ực 🤤🤤🤤,2
Chổ này nếu mua như thế nào nhỉ,1
Hay.,2
Toàn các anh đa cấp,0
Vừa vào xem xong tôi bị ám ảnh tới h,0
Quá kinh khủng!,0
Mõm,0
bài này hay lắm luôn ❤❤❤,2
Hôm nay sao nóng lạnh ô tô bằng sonic gear nhện có một chiếc sonic,1
Thấy mấy ông bảo là ctrl +b á,1
Đc chứ tui dùng cách này hoài,1
Rơi lệ cha nội ghi sai kìa,0
Ko liên quan: Tom Đã Đánh Đàn Còn nhận được oscar biết chơi nhạc violon mà bà chủ không nhận ra :v,1
Chúc anh thiện vv va hạnh phúc hihi😂,2
Cô thật là tuyệt vời.chúc gia đình cô thật nhiều sức khỏe.,2
Mình nghèo đừng dạy ai hết bạn ơi,1
Chúc anh Thiện một ngày vui vẻ ❤,2
Wow wow 🎉👏,2
Lũ biến thái,0
đéo được tích sự gì 😂,0
Nhìn anh Khoai ăn thèm quá! Lâu lắm rùi mới thấy ông Hiếu :D,2
Thằng này muốn nổi tiếng nên bất chấp thủ đoạn,0
thích quá đi!,2
Về Miền Tây đi Phương.,1
"Mong chờ clip mới của Khoai từ bữa giờ luôn á. Nhìn Khoai ăn ngon miệng ghê ☺️. À, cái dai dai trong cơm bò không phải phổi bò mà là bột từ củ Nưa tên Konjac/Kon-jaku rất ngon, thanh đạm, ít calories - rất phổ biến trong ẩm thực Nhật nè ^^ .",2
ng ta khổ v nói thế là ko dc,0
Sao đoạn cuối nó cứ cuốn cuốn sao í❤,2
Phong cảnh bình yên những món ăn cô nấu ngon quá,2
Mới bên ACN qua:)),1
Cạn lời,0
"Ngày trước từng làm như vậy rồi. Giờ cứ thả ga mà xài, hư pin thì thay mới. Phải khai thác hết tiềm năng điện thoại chứ",1
Tại ít lượt đăng ký nên công an không biết,0
Xóa mau,0
"Thật là làm ảnh hưởng xấu wá vs cđ -- đúng là bệnh hoạn, kinh tởm... ,lần đầu tiên t gặp vụ kinh tởm này luôn ( bên VN ) ,t bật nhỏ nghe thôi, nghe sơ sơ nhg nhìn ảnh thật là muốn ' nôn ' (•‿•) youtube càng ngày càng o kiểm soát đc vid nhảm nhí - bệnh ,thế giới ngày càng đáng ' sợ '",0
Chịu rồi,0
Đúng là con nhà giàu có khác nhỉ,2
Nghe cứ vào sau trong tim thảng vào nỗi đau .nhạc hay và buồn 😢,2
Còn ai chưa biết mấy cách này ko,1
"Thích du lịch
 Thích ẩm thực
 Thích khám phá nhiều nền văn hoá 
 Thích ngắm người đẹp
 …..
 …..
 Xem video a Khoai là hội tụ đủ 🫰🏻",2
thứ thiếu ý thức ... nhưng lên mạng thì dạy người khác,0
Nói quá nhanh nghe không kịp ???,0
như cứt,0
Cái loại này ai thèm ưa😏😏😏,0
Đâu có giống màu trên tiktok đâu,1
"Giọng nói hay,thu hút người nghe,chúc kênh mau phát triển.",2
Nhìn bạn làm sao thấy đơn giản quá nhỉ mà hấp dẫn vô cùng ❤,2
E thích Mấy video ở nước ngoài của a ghê ❤❤,2
Bộ câm hả sao không nói lên để chia sẻ vậy,0
Để chế độ tiết kiệm pin có chai pin không ạ,1
Eo ơi thik giọng của chị gheeee,2
Chia sẻ thú vị,2
Ca thì nát toét.,0
mình còn bật lại 2 lần để em nó ngủ :))),2
Bro thích là Ad vui rồi hihi,2
Cảm ơn bạn đã xem Video &lt,2
Vô nhân đạo 😡,0
Cho e xin địa chỉ với ạ,1
Dell hiểu kiểu gì :)),0
Toang bé Tôn,0
Hay quá,2
Anh không làm được Vậy nhé😡😤😡😤😡😤,0
Tởmmmmm:((,0
Bất hiếu,0
Anh dùng nhạc pỏn hub lồng vào vid à :)),1
Ăn chơi sướng nha ❤😊,2
@Dong Ha đi đo acid uric đi ạ. Xét nghiệm là chuẩn nhất,1
Mấy đứa đu mấy trend này toàn mấy đứa có vấn đề,0
Ôi trời… hôm nay 1/5 ăn chay mà tự nhiên thấy em Khoai ăn mà ực ực nước miếng lun á chời😅😅,2
Cô chủ quán tên là gì vậy để tiện giao lưu,1
Từ tik tok ra đây,1
có nha,1
Tâm thần năng,0
Bênh hoạn. Khóa ngay và luôn. Nghe bùn nôn 🤮🤮🤮🤮🤮🤮,0
Nhiều người bệnh hoạn...botay,0
theo mình Đen là ca sĩ rapper có phong cách thể loại nhạc nhân văn phóng khoáng nhất trong cả dàng nghệ sĩ rapper Việt Nam. Nhất là về phần lời bài hát từng câu từng chữ đều mang ý nghĩa sâu xa.,2
Có ai thắc mắc là làm sao mà quay vào tận trong hang ổ của nó được . loài kiến loài mối. K biết quay phim kiểu gì,1
Cần chọn lọc khi xem ha,1
Ủng hộ series này mong anh ra nhiều hơn,2
Nhạc của a cứ bị ý nghĩa vậy,2
Sao cau like,0
Dem r xử nặng vao,0
vớ vẩn thặc ! marketing cũng có dăm bảy loại và tùy lĩnh vực . dăm ba cái này đăng mà không đọc à,0
Nờ ô nô khổn nạn,0
thấy ớn,0
cảm ơn bạn hehe,2
"Đoạn quay thấy bóng của 2 người lận, năm nay khác mọi năm =))",1
Thần kinh 😑😑😑😑,0
Phẩn nộ,0
mày điên à,0
Coi mà quảg cáo dai nhách ....🤔🤔🤔,0
a Thiện sài đồng hồ gì mà lạ quá ae,1
Là nó đó,1
Chủ quán tốt người quá ạ chuc gđ nhiều sk ạ,2
Chắc là phải chạy rồi,0
đi ăn mà đợi thấy nó khổ =]],0
Chế độ an toàn trên điện thoại vó làm hao pin nhanh chóng không anh,1
Dùng trắng đen thì tốn j :)),1
ở video trước Top1 có nói đến rồi đó,1
Tôi dân nam định mà ko biết có chỗ bán phở 5000 vậy.,1
Niết bàn và Thế giới Cực Lạc không phải là một.,1
toàn lũ chó thèm khát,0
Nghe cuốn quá :)) chắc p tìm xem thoi vì ch xem baoh :v,2
Hiện h mình đang làm gạch nè,1
cục súc vậy ai chơi,0
"mình thích được đi khắp nơi như bạn nhưng mà chưa có cơ hội, nhìn bạn thích thật",2
Huhu em chơi rogphone nên chiến thoải mái không lo về chai pin,1
bó cả chân luôn ấy chứ,0
Terminal tải ở đâu anh?,1
Nhạc hay quá ❤,2
NTN bị soán ngôi nhảm nhí rồi,0
Quá đỉnh.,2
Đúng vậy,2
Cô bán 18 năm phở 5 nghin thật khâm phục cô,1
Mày ăn nói mất dạy dám đưa mặt ra cho biết hôn,0
sao lại cứ phải thế nhỉ,1
"nói chung là thông tin có thể chưa chuẩn 100%,nhưng giọng đọc nghiêm túc. không như mấy kênh khác đọc mà cứ cố thêm mấy câu tấu hài",1
"Mấy bạn cho mình hỏi tí tại sao mình tạo thư mục trong Code mà hiện ra đuôi .text ko phải là .py. 
 
 Mình phải đổi lại ntn. Cảm ơn ạ.",1
Video nào của anh cũng chất lượng.cảm ơn sự cống hiến của anh cho cộng đồng.nút đồng cũng là 1 sự động viên và tưởng thưởng xứng đáng cho những đóng góp của anh,2
MV hay và ý nghĩa quá^^,2
quá sàm,0
Hế nhô anh,1
"Vtv thiên nhiên hoag giả , giọg đọc 8 9x yêu thích nữa",2
Con mướp đâu rồi cô,1
mày bị làm sao ấy,0
Mập v đại thần:))),0
...ngợm...,0
hay quá ad ơi,2
Cho em hỏi làm sao có thể chạy song song terminal vs sublime text như anh ạ,1
Lon me may,0
Lần đầu thấy xe bò trên kênh của a,1
Ghê quá,0
Đường làng đẹp quá,2
đang hóng vlog của anh. toàn xem lại video cũ kkk,1
Reup content bẩn?,0
gớm vãi :))),0
Hay quá,2
Khi nào anh về Việt Nam anh hãy đến SaPA nơi đó đẹp lắm anh ạ,1
"Cổng làng, đường làng đẹp và bình yên quá ạ",2
Qua chill,2
ủng hộ AD tiếp nhá,2
Xe bên phan công khanh,1
Skill hơi giống ow,1
"thích mấy clip Nhật của khoai lắm xD tiếc là tập cuối r, ko biết điểm đến tiếp theo của Khoai là đâu nhỉ :3 có vẻ lâu rồi khoai chưa quay lại Châu Âu, hi vọng một lúc nào đó khoai có thể đến Ý hay Pháp",2
Chia buồn 😊,1
Qc xl suốt.ai coi l đâu,0
rất là chill và tâm trạng hihi,2
Video hay quá nè khoai ơi,2
Phở Nam Định cũng ngon tuyệt nhé,2
Đầu bếp nên mang bao tay vào sẽ vệ sinh hon,0
Xã hội càng phát triển thì 1 số thành phần đang tiến hóa ngược về thời đồ đá,0
Chúc a thật nhiều sức khoẻ và luôn ra nhiều mv như thế này rp a,2
Lò “nướng “gạch chứ kg phải lò “nấu “gạch nha bạn .,1
Tui mà thấy đứa nào ngồi trên đường băng sân bay như này thì có mà....😁,0
 đạo đức giả tạo,0
Mình cần mua có thể tư vấn cho mình không?,1
Kênh của tôn,1
Cảm ơn Toàn nhá,2
Ad kiếm tí để lấy chi phí duy trì thôi Bro ạ hihi thông cảm cho AD nhé,1
"Thank you Khoa ! Coi video thật là chảy nước miếng, nhưng rất hay,",2
nhảy nhót mà hở hang như vậy chỉ uốn éo chán bỏ,0
Cho đi niềm hạnh phúc sẽ nhận về gấp đôi gấp ba 🙏🙏🙏,2
Chill nhờ😂,2
tiêu đề và nội dung khác biệt nhau vậy,0
xem kênh Khoai rất thư giãn,2
